step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1708,1760056,3416,0.01714904677812824,1.0,1.0,,,,,
1709,1761098,3418,0.017247622469348058,1.0,1.0,,,,,
1710,1762124,3420,0.017417488118512736,1.0,1.0,,,,,
1711,1763150,3422,0.017436814261585352,1.0,1.0,,,,,
1712,1764176,3424,0.017403203836820876,1.0,1.0,,,,,
1713,1765202,3426,0.017357657054701065,1.0,1.0,0.017509835891735194,1.0,1.0,,
1714,1766244,3428,0.017074672070204248,1.0,1.0,,,,,
1715,1767286,3430,0.017109461891787647,1.0,1.0,,,,,
1716,1768312,3432,0.017597320351358577,1.0,1.0,,,,,
1717,1769338,3434,0.017401885663923224,1.0,1.0,,,,,
1718,1770364,3436,0.017335683429507157,1.0,1.0,,,,,
1719,1771390,3438,0.01742676111649034,1.0,1.0,,,,,
1720,1772432,3440,0.017129010347750818,1.0,1.0,,,,,
1721,1773474,3442,0.017047672891568142,1.0,1.0,0.017533063128113674,1.0,1.0,,
1722,1774500,3444,0.017343058222219508,1.0,1.0,,,,,
1723,1775542,3446,0.017047856892254517,1.0,1.0,,,,,
1724,1776568,3448,0.01739151764955467,1.0,1.0,,,,,
1725,1777594,3450,0.017363321884885926,1.0,1.0,,,,,
1726,1778636,3452,0.017221087253496938,1.0,1.0,,,,,
1727,1779678,3454,0.017082250065130315,1.0,1.0,,,,,
1728,1780704,3456,0.017347158793300205,1.0,1.0,,,,,
1729,1781730,3458,0.01742367363159331,1.0,1.0,0.017388531157067275,1.0,1.0,,
1730,1782756,3460,0.01731676742366185,1.0,1.0,,,,,
1731,1783782,3462,0.017347716255425773,1.0,1.0,,,,,
1732,1784808,3464,0.017369382277755824,1.0,1.0,,,,,
1733,1785834,3466,0.017356521165142393,1.0,1.0,,,,,
1734,1786876,3468,0.01716419983659784,1.0,1.0,,,,,
1735,1787886,3470,0.017679660396287235,1.0,1.0,,,,,
1736,1788912,3472,0.01740584401354202,1.0,1.0,,,,,
1737,1789938,3474,0.017412105027846646,1.0,1.0,0.01740695200978679,1.0,1.0,,
1738,1790964,3476,0.01740667589376937,1.0,1.0,,,,,
1739,1791990,3478,0.017403423134250844,1.0,1.0,,,,,
1740,1793016,3480,0.017374731907155164,1.0,1.0,,,,,
1741,1794042,3482,0.017351569033467594,1.0,1.0,,,,,
1742,1795084,3484,0.017089409742069777,1.0,1.0,,,,,
1743,1796110,3486,0.01736300825093223,1.0,1.0,,,,,
1744,1797136,3488,0.017377775169775535,1.0,1.0,,,,,
1745,1798178,3490,0.01718986073729684,1.0,1.0,0.017435923819767985,1.0,1.0,,
1746,1799204,3492,0.017395660834212102,1.0,1.0,,,,,
1747,1800246,3494,0.017158286519253222,1.0,1.0,,,,,
1748,1801272,3496,0.017440221438303934,1.0,1.0,,,,,
1749,1802314,3498,0.017142464834038636,1.0,1.0,,,,,
1750,1803340,3500,0.017459931648969532,1.0,1.0,,,,,
1751,1804366,3502,0.017423438281423596,1.0,1.0,,,,,
1752,1805392,3504,0.017382813219880923,1.0,1.0,,,,,
1753,1806418,3506,0.017330750386183473,1.0,1.0,0.0174785433467598,1.0,1.0,,
1754,1807444,3508,0.01740086768880672,1.0,1.0,,,,,
1755,1808470,3510,0.01739987524563553,1.0,1.0,,,,,
1756,1809496,3512,0.017371026656287827,1.0,1.0,,,,,
1757,1810538,3514,0.0171786789111377,1.0,1.0,,,,,
1758,1811564,3516,0.01746374570157237,1.0,1.0,,,,,
1759,1812590,3518,0.017355429004271616,1.0,1.0,,,,,
1760,1813616,3520,0.017319048693629865,1.0,1.0,,,,,
1761,1814642,3522,0.01735495114284046,1.0,1.0,0.017469769635811136,1.0,1.0,,
1762,1815684,3524,0.01711723998242156,1.0,1.0,,,,,
1763,1816710,3526,0.017348222050412344,1.0,1.0,,,,,
1764,1817752,3528,0.017104697067080135,1.0,1.0,,,,,
1765,1818794,3530,0.017125601741456158,1.0,1.0,,,,,
1766,1819820,3532,0.017347206947859104,1.0,1.0,,,,,
1767,1820846,3534,0.0173406576684693,1.0,1.0,,,,,
1768,1821888,3536,0.017145025279987323,1.0,1.0,,,,,
1769,1822914,3538,0.017306509729465788,1.0,1.0,0.01741460124917059,1.0,1.0,,
1770,1823940,3540,0.017339938495471826,1.0,1.0,,,,,
1771,1824966,3542,0.01735298311450756,1.0,1.0,,,,,
1772,1825992,3544,0.0174374145797784,1.0,1.0,,,,,
1773,1827034,3546,0.01715238767750759,1.0,1.0,,,,,
1774,1828060,3548,0.017309970276521376,1.0,1.0,,,,,
1775,1829086,3550,0.017329603723043405,1.0,1.0,,,,,
1776,1830128,3552,0.017225675326892544,1.0,1.0,,,,,
1777,1831154,3554,0.017328166949626845,1.0,1.0,0.017401722929278007,1.0,1.0,,
1778,1832180,3556,0.01739982939944746,1.0,1.0,,,,,
1779,1833206,3558,0.017435264372740213,1.0,1.0,,,,,
1780,1834232,3560,0.017366613431647752,1.0,1.0,,,,,
1781,1835258,3562,0.017375039950006884,1.0,1.0,,,,,
1782,1836284,3564,0.017313054182485667,1.0,1.0,,,,,
1783,1837326,3566,0.017085310339034807,1.0,1.0,,,,,
1784,1838352,3568,0.01747017526260421,1.0,1.0,,,,,
1785,1839378,3570,0.017326024914447027,1.0,1.0,0.0174813141104588,1.0,1.0,,
1786,1840420,3572,0.01712760540248225,1.0,1.0,,,,,
1787,1841446,3574,0.017364173443899428,1.0,1.0,,,,,
1788,1842472,3576,0.017429182645570675,1.0,1.0,,,,,
1789,1843514,3578,0.017167605225019998,1.0,1.0,,,,,
1790,1844540,3580,0.017376188129380802,1.0,1.0,,,,,
1791,1845566,3582,0.017335154890080747,1.0,1.0,,,,,
1792,1846592,3584,0.01739230172214966,1.0,1.0,,,,,
1793,1847618,3586,0.017381962350408727,1.0,1.0,0.017197836950816524,1.0,1.0,,
1794,1848644,3588,0.017342062509157635,1.0,1.0,,,,,
1795,1849670,3590,0.017317111509070417,1.0,1.0,,,,,
1796,1850696,3592,0.01738723807132731,1.0,1.0,,,,,
1797,1851738,3594,0.017201753266350983,1.0,1.0,,,,,
1798,1852764,3596,0.017416383335876504,1.0,1.0,,,,,
1799,1853790,3598,0.017352254920869527,1.0,1.0,,,,,
1800,1854832,3600,0.017132591888933704,1.0,1.0,,,,,
1801,1855858,3602,0.01741013405110906,1.0,1.0,0.017152408184129872,1.0,1.0,,
1802,1856884,3604,0.017337172429850455,1.0,1.0,,,,,
1803,1857910,3606,0.01730741645585931,1.0,1.0,,,,,
1804,1858936,3608,0.017366450737851622,1.0,1.0,,,,,
1805,1859978,3610,0.01711859632676639,1.0,1.0,,,,,
1806,1861004,3612,0.017517727236581966,1.0,1.0,,,,,
1807,1862030,3614,0.01738821376618916,1.0,1.0,,,,,
1808,1863056,3616,0.017416474028870668,1.0,1.0,,,,,
1809,1864082,3618,0.017416492685679692,1.0,1.0,0.017183682141465016,1.0,1.0,,
1810,1865108,3620,0.01733604083015104,1.0,1.0,,,,,
1811,1866150,3622,0.01713703805605272,1.0,1.0,,,,,
1812,1867176,3624,0.01733648980129374,1.0,1.0,,,,,
1813,1868202,3626,0.01733025187865131,1.0,1.0,,,,,
1814,1869244,3628,0.017145836321283886,1.0,1.0,,,,,
1815,1870270,3630,0.017293542290201254,1.0,1.0,,,,,
1816,1871296,3632,0.01742664690425185,1.0,1.0,,,,,
1817,1872322,3634,0.01733955390966397,1.0,1.0,0.017406522825598472,1.0,1.0,,
1818,1873348,3636,0.017355600023169854,1.0,1.0,,,,,
1819,1874374,3638,0.01739633947324971,1.0,1.0,,,,,
1820,1875400,3640,0.017384298917056604,1.0,1.0,,,,,
1821,1876426,3642,0.01754060247651213,1.0,1.0,,,,,
1822,1877468,3644,0.017124003482161754,1.0,1.0,,,,,
1823,1878494,3646,0.017392458373117623,1.0,1.0,,,,,
1824,1879536,3648,0.01708017966672128,1.0,1.0,,,,,
1825,1880562,3650,0.01735347727364891,1.0,1.0,0.017211214493878413,1.0,1.0,,
1826,1881588,3652,0.017366317178810015,1.0,1.0,,,,,
1827,1882614,3654,0.017480981587721153,1.0,1.0,,,,,
1828,1883640,3656,0.017317043993910753,1.0,1.0,,,,,
1829,1884666,3658,0.017351372661125505,1.0,1.0,,,,,
1830,1885692,3660,0.01736694844642422,1.0,1.0,,,,,
1831,1886718,3662,0.01735653650849386,1.0,1.0,,,,,
1832,1887744,3664,0.01733084902573683,1.0,1.0,,,,,
1833,1888770,3666,0.017369633180057444,1.0,1.0,0.017761386907571237,1.0,1.0,,
1834,1889796,3668,0.017327855073205313,1.0,1.0,,,,,
1835,1890838,3670,0.017109350879499087,1.0,1.0,,,,,
1836,1891864,3672,0.017420660197466215,1.0,1.0,,,,,
1837,1892906,3674,0.017163257784836995,1.0,1.0,,,,,
1838,1893932,3676,0.017345424901935656,1.0,1.0,,,,,
1839,1894958,3678,0.01730879836344863,1.0,1.0,,,,,
1840,1896000,3680,0.017131868594689362,1.0,1.0,,,,,
1841,1897026,3682,0.017371626560947415,1.0,1.0,0.01718729257040143,1.0,1.0,,
1842,1898052,3684,0.017398097480460895,1.0,1.0,,,,,
1843,1899094,3686,0.017217684435149636,1.0,1.0,,,,,
1844,1900136,3688,0.017137423445767522,1.0,1.0,,,,,
1845,1901162,3690,0.017423896883690927,1.0,1.0,,,,,
1846,1902204,3692,0.017075367882879774,1.0,1.0,,,,,
1847,1903230,3694,0.017360130940545223,1.0,1.0,,,,,
1848,1904256,3696,0.017385953861922713,1.0,1.0,,,,,
1849,1905282,3698,0.01736480683892806,1.0,1.0,0.017472710594711727,1.0,1.0,,
1850,1906324,3700,0.0171151553445046,1.0,1.0,,,,,
1851,1907366,3702,0.017146904338793807,1.0,1.0,,,,,
1852,1908392,3704,0.017431116554915405,1.0,1.0,,,,,
1853,1909418,3706,0.017393983704249414,1.0,1.0,,,,,
1854,1910444,3708,0.017315684292778435,1.0,1.0,,,,,
1855,1911470,3710,0.017299985573841277,1.0,1.0,,,,,
1856,1912496,3712,0.017431038190750262,1.0,1.0,,,,,
1857,1913538,3714,0.01707698944260893,1.0,1.0,0.017442547326826763,1.0,1.0,,
1858,1914564,3716,0.01739424661139567,1.0,1.0,,,,,
1859,1915606,3718,0.017108301586645898,1.0,1.0,,,,,
1860,1916632,3720,0.017328602918294123,1.0,1.0,,,,,
1861,1917658,3722,0.01737854959735249,1.0,1.0,,,,,
1862,1918684,3724,0.017423589238131115,1.0,1.0,,,,,
1863,1919726,3726,0.017035895623928522,1.0,1.0,,,,,
1864,1920752,3728,0.01732986739776491,1.0,1.0,,,,,
1865,1921778,3730,0.01745627832500097,1.0,1.0,0.017405663729429442,1.0,1.0,,
1866,1922804,3732,0.017374055146589223,1.0,1.0,,,,,
1867,1923846,3734,0.01709168848317724,1.0,1.0,,,,,
1868,1924872,3736,0.01733248055304701,1.0,1.0,,,,,
1869,1925898,3738,0.017263652473500795,1.0,1.0,,,,,
1870,1926940,3740,0.017083802205311267,1.0,1.0,,,,,
1871,1927966,3742,0.017376189366919165,1.0,1.0,,,,,
1872,1928992,3744,0.017395041692648026,1.0,1.0,,,,,
1873,1930034,3746,0.017192186694731482,1.0,1.0,0.01745353778079927,1.0,1.0,,
1874,1931060,3748,0.01738313593579822,1.0,1.0,,,,,
1875,1932086,3750,0.017324952571504727,1.0,1.0,,,,,
1876,1933112,3752,0.017301369712541793,1.0,1.0,,,,,
1877,1934138,3754,0.017384262079415402,1.0,1.0,,,,,
1878,1935180,3756,0.01709527800096479,1.0,1.0,,,,,
1879,1936206,3758,0.01736530358207607,1.0,1.0,,,,,
1880,1937232,3760,0.017382408876451795,1.0,1.0,,,,,
1881,1938258,3762,0.017334733821529575,1.0,1.0,0.017171875371657763,1.0,1.0,,
1882,1939300,3764,0.017080675007040764,1.0,1.0,,,,,
1883,1940342,3766,0.017225571782967363,1.0,1.0,,,,,
1884,1941368,3768,0.017317627926519065,1.0,1.0,,,,,
1885,1942394,3770,0.01737351872321673,1.0,1.0,,,,,
1886,1943436,3772,0.01706736409339133,1.0,1.0,,,,,
1887,1944462,3774,0.01735409145847966,1.0,1.0,,,,,
1888,1945488,3776,0.01737795153256867,1.0,1.0,,,,,
1889,1946514,3778,0.0173391690923996,1.0,1.0,0.01742084954458979,1.0,1.0,,
1890,1947540,3780,0.01736246004407035,1.0,1.0,,,,,
1891,1948566,3782,0.0173393869037364,1.0,1.0,,,,,
1892,1949592,3784,0.017396659590595765,1.0,1.0,,,,,
1893,1950618,3786,0.017397719868760965,1.0,1.0,,,,,
1894,1951644,3788,0.01733009753638437,1.0,1.0,,,,,
1895,1952670,3790,0.017399072275218835,1.0,1.0,,,,,
1896,1953696,3792,0.017326032358708037,1.0,1.0,,,,,
1897,1954722,3794,0.017374873597619054,1.0,1.0,0.017421637947810542,1.0,1.0,,
1898,1955748,3796,0.017402439594818027,1.0,1.0,,,,,
1899,1956774,3798,0.017421236899590003,1.0,1.0,,,,,
1900,1957816,3800,0.017084551166678615,1.0,1.0,,,,,
1901,1958842,3802,0.017352785386261026,1.0,1.0,,,,,
1902,1959868,3804,0.017419041869314245,1.0,1.0,,,,,
1903,1960910,3806,0.017102545439432022,1.0,1.0,,,,,
1904,1961936,3808,0.017367929198274817,1.0,1.0,,,,,
1905,1962978,3810,0.017108281546326053,1.0,1.0,0.01743073722188109,1.0,1.0,,
1906,1964020,3812,0.017102378879018748,1.0,1.0,,,,,
1907,1965062,3814,0.017059371677108727,1.0,1.0,,,,,
1908,1966104,3816,0.017179084342275698,1.0,1.0,,,,,
1909,1967130,3818,0.017366653597189783,1.0,1.0,,,,,
1910,1968172,3820,0.017061395974469748,1.0,1.0,,,,,
1911,1969214,3822,0.017890262632673865,1.0,1.0,,,,,
1912,1970240,3824,0.017365293318266053,1.0,1.0,,,,,
1913,1971266,3826,0.01744234654946319,1.0,1.0,0.01746865132107596,1.0,1.0,,
1914,1972308,3828,0.01712410017357604,1.0,1.0,,,,,
1915,1973350,3830,0.017137871221404567,1.0,1.0,,,,,
1916,1974376,3832,0.017402583570888974,1.0,1.0,,,,,
1917,1975402,3834,0.017375052052667785,1.0,1.0,,,,,
1918,1976428,3836,0.017391501259646735,1.0,1.0,,,,,
1919,1977470,3838,0.017123500908133752,1.0,1.0,,,,,
1920,1978496,3840,0.017371503177996267,1.0,1.0,,,,,
1921,1979522,3842,0.017418946077388458,1.0,1.0,0.017162225698707716,1.0,1.0,,
1922,1980548,3844,0.01739108891300576,1.0,1.0,,,,,
1923,1981574,3846,0.01735183693152009,1.0,1.0,,,,,
1924,1982600,3848,0.017347179117287552,1.0,1.0,,,,,
1925,1983626,3850,0.017357238739626153,1.0,1.0,,,,,
1926,1984652,3852,0.01738048626638738,1.0,1.0,,,,,
1927,1985678,3854,0.01737106826449127,1.0,1.0,,,,,
1928,1986720,3856,0.01712649912459527,1.0,1.0,,,,,
1929,1987746,3858,0.017396415670508505,1.0,1.0,0.017235090277969326,1.0,1.0,,
1930,1988772,3860,0.01735065339734466,1.0,1.0,,,,,
1931,1989798,3862,0.01748266924407494,1.0,1.0,,,,,
1932,1990824,3864,0.017456105453404466,1.0,1.0,,,,,
1933,1991850,3866,0.017356704977980884,1.0,1.0,,,,,
1934,1992876,3868,0.017340255156204826,1.0,1.0,,,,,
1935,1993918,3870,0.017216526217010752,1.0,1.0,,,,,
1936,1994960,3872,0.01713442390903282,1.0,1.0,,,,,
1937,1995986,3874,0.01734184534876352,1.0,1.0,0.01708498056764004,1.0,1.0,,
1938,1997028,3876,0.017113984141018876,1.0,1.0,,,,,
1939,1998070,3878,0.017201898871073356,1.0,1.0,,,,,
1940,1999096,3880,0.01736147593782543,1.0,1.0,,,,,
1941,2000138,3882,0.017155104441579132,1.0,1.0,,,,,
1942,2001164,3884,0.017418161073168528,1.0,1.0,,,,,
1943,2002190,3886,0.017392749608274225,1.0,1.0,,,,,
1944,2003216,3888,0.017309883623829687,1.0,1.0,,,,,
1945,2004242,3890,0.01738675690106162,1.0,1.0,0.01742622978131681,1.0,1.0,,
1946,2005268,3892,0.01740535605649016,1.0,1.0,,,,,
1947,2006294,3894,0.017415845447020857,1.0,1.0,,,,,
1948,2007320,3896,0.01741228858220626,1.0,1.0,,,,,
1949,2008346,3898,0.01748208978966347,1.0,1.0,,,,,
1950,2009372,3900,0.01734212286456402,1.0,1.0,,,,,
1951,2010414,3902,0.017159101265056192,1.0,1.0,,,,,
1952,2011440,3904,0.01735454590854505,1.0,1.0,,,,,
1953,2012466,3906,0.017387379144504927,1.0,1.0,0.01709722690663673,1.0,1.0,,
1954,2013492,3908,0.017422086523468605,1.0,1.0,,,,,
1955,2014518,3910,0.01734525648306344,1.0,1.0,,,,,
1956,2015544,3912,0.017339841883993665,1.0,1.0,,,,,
1957,2016570,3914,0.017371238575519997,1.0,1.0,,,,,
1958,2017596,3916,0.01732432416158737,1.0,1.0,,,,,
1959,2018622,3918,0.017411016872901777,1.0,1.0,,,,,
1960,2019648,3920,0.01732951422885271,1.0,1.0,,,,,
1961,2020674,3922,0.017545548237591618,1.0,1.0,0.017413765772368958,1.0,1.0,,
1962,2021700,3924,0.017341833567250265,1.0,1.0,,,,,
1963,2022726,3926,0.01734109444860587,1.0,1.0,,,,,
1964,2023768,3928,0.01709012948361174,1.0,1.0,,,,,
1965,2024810,3930,0.017044554061939624,1.0,1.0,,,,,
1966,2025836,3932,0.01737825144921,1.0,1.0,,,,,
1967,2026862,3934,0.01733155418702341,1.0,1.0,,,,,
1968,2027904,3936,0.017056391087570615,1.0,1.0,,,,,
1969,2028930,3938,0.017325507133627422,1.0,1.0,0.01744593238076693,1.0,1.0,,
1970,2029956,3940,0.017385472443332592,1.0,1.0,,,,,
1971,2030982,3942,0.017335545328758094,1.0,1.0,,,,,
1972,2032024,3944,0.017089967931024685,1.0,1.0,,,,,
1973,2033050,3946,0.017416342065033147,1.0,1.0,,,,,
1974,2034076,3948,0.017374997304745263,1.0,1.0,,,,,
1975,2035102,3950,0.017364287238287375,1.0,1.0,,,,,
1976,2036128,3952,0.01738453028568877,1.0,1.0,,,,,
1977,2037154,3954,0.01740732122997623,1.0,1.0,0.01739921259017449,1.0,1.0,,
1978,2038196,3956,0.017220018894555118,1.0,1.0,,,,,
1979,2039222,3958,0.017400336336604327,1.0,1.0,,,,,
1980,2040248,3960,0.01739413973951793,1.0,1.0,,,,,
1981,2041274,3962,0.017403101147806382,1.0,1.0,,,,,
1982,2042300,3964,0.0173203672830763,1.0,1.0,,,,,
1983,2043326,3966,0.017377559386040166,1.0,1.0,,,,,
1984,2044352,3968,0.017411993649177806,1.0,1.0,,,,,
1985,2045378,3970,0.01728868352472859,1.0,1.0,0.017400650705563302,1.0,1.0,,
1986,2046404,3972,0.01738402961165313,1.0,1.0,,,,,
1987,2047430,3974,0.017390307021510586,1.0,1.0,,,,,
1988,2048456,3976,0.017379359146533036,1.0,1.0,,,,,
1989,2049482,3978,0.017310639938813415,1.0,1.0,,,,,
1990,2050508,3980,0.017316680969735286,1.0,1.0,,,,,
1991,2051550,3982,0.01707973008956565,1.0,1.0,,,,,
1992,2052576,3984,0.01737287824148873,1.0,1.0,,,,,
1993,2053602,3986,0.01744704624449705,1.0,1.0,0.017373994147484882,1.0,1.0,,
1994,2054644,3988,0.017154042820734378,1.0,1.0,,,,,
1995,2055670,3990,0.017341712335880236,1.0,1.0,,,,,
1996,2056712,3992,0.017177666136841168,1.0,1.0,,,,,
1997,2057754,3994,0.01721588452861855,1.0,1.0,,,,,
1998,2058780,3996,0.017411887085016915,1.0,1.0,,,,,
1999,2059806,3998,0.017378583495316843,1.0,1.0,,,,,
2000,2060832,4000,0.017446852499812683,1.0,1.0,,,,,
2001,2061858,4002,0.017473767275161877,1.0,1.0,0.01738044324765914,1.0,1.0,,
2002,2062900,4004,0.01713401698090078,1.0,1.0,,,,1.0,0.9999999999999999

